  -43.5    5.5     2.280    22.713
  -43.5    6.5     2.265    22.569
  -43.5    7.5     2.253    22.450
  -43.5    8.5     2.261    22.525
  -43.5    9.5     2.303    22.947
  -43.5   10.5     2.310    23.017
  -43.5   11.5     2.305    22.965
  -43.5   12.5     2.358    23.494
  -43.5   13.5     2.361    23.523
  -43.5   14.5     2.388    23.792
  -43.5   15.5     2.306    22.981
  -43.5   16.5     2.337    23.287
  -43.5   17.5     2.305    22.968
  -43.5   18.5     2.293    22.846
  -43.5   19.5     2.338    23.292
  -43.5   20.5     2.428    24.191
  -43.5   21.5     2.379    23.701
  -43.5   22.5     2.405    23.959
  -43.5   23.5     2.411    24.021
  -43.5   24.5     2.456    24.467
  -43.5   25.5     2.474    24.654
  -43.5   26.5     2.463    24.537
  -43.5   27.5     2.436    24.271
  -43.5   28.5     2.521    25.117
  -43.5   29.5     2.427    24.183
  -43.5   30.5     2.504    24.953
  -43.5   31.5     2.499    24.899
  -43.5   32.5     2.394    23.853
  -43.5   33.5     2.290    22.821
  -43.5   34.5     2.077    20.697
  -43.5   35.5     2.294    22.853
  -43.5   36.5     1.945    19.383
  -43.5   37.5     1.948    19.405
  -43.5   38.5     1.947    19.396
  -43.5   39.5     1.577    15.708
  -43.5   40.5     1.772    17.657
  -43.5   41.5     2.044    20.363
  -43.5   42.5     1.910    19.035
  -43.5   43.5     1.906    18.992
  -43.5   44.5     1.806    17.995
  -43.5   45.5     1.781    17.744
  -43.5   46.5     1.850    18.433
  -43.5   47.5     1.692    16.860
  -43.5   48.5     1.673    16.672
  -43.5   49.5     1.676    16.696
  -43.5   50.5     1.829    18.227
  -43.5   51.5     1.893    18.861
  -43.5   52.5     1.983    19.762
  -43.5   53.5     2.051    20.437
  -43.5   54.5     2.167    21.592
  -43.5   55.5     2.324    23.159
  -43.5   56.5     2.483    24.742
  -43.5   57.5     2.536    25.264
  -43.5   58.5     2.580    25.704
  -43.5   59.5     2.612    26.021
  -43.5   60.5     2.630    26.202
  -43.5   61.5     2.652    26.420
  -43.5   62.5     2.665    26.549
  -43.5   63.5     2.655    26.457
  -43.5   64.5     2.425    24.166
  -43.5   65.5     2.540    25.310
  -43.5   66.5     2.518    25.093
  -43.5   67.5     2.493    24.841
  -43.5   68.5     2.463    24.541
  -43.5   69.5     2.436    24.274
  -43.5   70.5     2.439    24.301
  -43.5   71.5     2.439    24.306
  -43.5   72.5     2.384    23.755
  -43.5   73.5     2.151    21.430
  -43.5   74.5     2.156    21.479
  -43.5   75.5     2.319    23.105
  -43.5   76.5     2.254    22.461
  -43.5   77.5     2.217    22.088
  -43.5   78.5     2.272    22.641
  -43.5   81.5     2.260    22.522
  -43.5   82.5     2.178    21.703
  -43.5   83.5     2.167    21.592
  -43.5   84.5     2.178    21.697
  -43.5   85.5     2.167    21.592
  -43.5   86.5     2.165    21.567
  -43.5   87.5     2.146    21.382
  -43.5   88.5     2.195    21.870
  -43.5   89.5     2.163    21.551
  -43.5   90.5     2.130    21.219
  -43.5   91.5     2.095    20.871
  -43.5   92.5     2.060    20.529
  -43.5   93.5     2.072    20.648
  -43.5   94.5     2.108    21.004
  -43.5   95.5     2.268    22.598
  -43.5   96.5     2.273    22.650
  -43.5   97.5     2.277    22.691
  -43.5   98.5     2.282    22.739
  -43.5   99.5     2.336    23.272
  -43.5  100.5     2.395    23.862
  -43.5  101.5     2.443    24.340
  -43.5  102.5     2.485    24.763
  -43.5  103.5     2.482    24.729
  -43.5  104.5     2.497    24.876
  -43.5  105.5     2.526    25.172
  -43.5  106.5     2.538    25.286
  -43.5  107.5     2.558    25.491
  -43.5  108.5     2.558    25.489
  -43.5  109.5     2.604    25.943
  -43.5  110.5     2.593    25.835
  -43.5  111.5     2.631    26.217
  -43.5  112.5     2.562    25.528
  -43.5  113.5     2.586    25.769
  -43.5  114.5     2.593    25.841
  -43.5  115.5     2.644    26.347
  -43.5  116.5     2.641    26.310
  -43.5  117.5     2.653    26.437
  -43.5  118.5     2.694    26.838
  -43.5  119.5     2.678    26.679
  -43.5  120.5     2.688    26.787
  -43.5  121.5     2.721    27.107
  -43.5  122.5     2.731    27.213
  -43.5  123.5     2.723    27.130
  -43.5  124.5     2.724    27.142
  -43.5  125.5     2.719    27.088
  -43.5  126.5     2.716    27.058
  -43.5  127.5     2.784    27.741
  -43.5  128.5     2.749    27.396
  -43.5  129.5     2.775    27.650
  -43.5  130.5     2.766    27.561
  -43.5  131.5     2.756    27.460
  -43.5  132.5     2.752    27.425
  -43.5  133.5     2.751    27.413
  -43.5  134.5     2.739    27.295
  -43.5  135.5     2.725    27.155
  -43.5  136.5     2.707    26.974
  -43.5  137.5     2.722    27.118
  -43.5  138.5     2.743    27.328
  -43.5  139.5     2.759    27.487
  -43.5  140.5     2.740    27.304
  -43.5  141.5     2.749    27.388
  -43.5  142.5     2.770    27.598
  -43.5  143.5     2.746    27.363
  -43.5  144.5     2.489    24.801
  -43.5  148.5     2.409    24.006
  -43.5  149.5     2.343    23.347
  -43.5  150.5     2.288    22.793
  -43.5  151.5     2.669    26.595
  -43.5  152.5     2.764    27.539
  -43.5  153.5     2.763    27.531
  -43.5  154.5     2.755    27.455
  -43.5  155.5     2.749    27.387
  -43.5  156.5     2.770    27.596
  -43.5  157.5     2.759    27.493
  -43.5  158.5     2.785    27.750
  -43.5  159.5     2.823    28.127
  -43.5  161.5     2.795    27.850
  -43.5  162.5     2.749    27.395
  -43.5  163.5     2.758    27.484
  -43.5  164.5     2.624    26.150
  -43.5  165.5     2.719    27.089
  -43.5  166.5     2.588    25.784
  -43.5  186.5     1.284    12.798
  -43.5  187.5     1.666    16.595
  -43.5  188.5     1.941    19.338
  -43.5  189.5     2.562    25.525
  -43.5  190.5     2.678    26.681
  -43.5  191.5     2.776    27.656
  -43.5  192.5     2.844    28.338
  -43.5  193.5     2.927    29.159
  -43.5  194.5     2.863    28.525
  -43.5  195.5     2.855    28.452
  -43.5  196.5     2.840    28.293
  -43.5  197.5     2.815    28.044
  -43.5  198.5     2.778    27.678
  -43.5  199.5     2.768    27.585
  -43.5  200.5     2.866    28.559
  -43.5  201.5     2.785    27.745
  -43.5  202.5     2.791    27.810
  -43.5  203.5     2.775    27.651
  -43.5  204.5     2.806    27.957
  -43.5  205.5     2.792    27.815
  -43.5  206.5     2.819    28.086
  -43.5  207.5     2.821    28.105
  -43.5  208.5     2.826    28.158
  -43.5  209.5     2.822    28.121
  -43.5  210.5     2.802    27.917
  -43.5  211.5     2.791    27.806
  -43.5  212.5     2.804    27.934
  -43.5  213.5     2.801    27.907
  -43.5  214.5     2.809    27.992
  -43.5  215.5     2.803    27.930
  -43.5  216.5     2.817    28.065
  -43.5  217.5     2.830    28.198
  -43.5  218.5     2.827    28.166
  -43.5  219.5     2.832    28.216
  -43.5  220.5     2.832    28.215
  -43.5  221.5     2.791    27.806
  -43.5  222.5     2.792    27.815
  -43.5  223.5     2.786    27.758
  -43.5  224.5     2.722    27.127
  -43.5  225.5     2.745    27.347
  -43.5  226.5     2.728    27.184
  -43.5  227.5     2.718    27.087
  -43.5  228.5     2.698    26.887
  -43.5  229.5     2.676    26.668
  -43.5  230.5     2.657    26.474
  -43.5  231.5     2.628    26.187
  -43.5  232.5     2.633    26.238
  -43.5  233.5     2.610    26.009
  -43.5  234.5     2.588    25.785
  -43.5  235.5     2.557    25.479
  -43.5  236.5     2.527    25.182
  -43.5  237.5     2.477    24.679
  -43.5  238.5     2.457    24.477
  -43.5  239.5     2.453    24.446
  -43.5  240.5     2.453    24.442
  -43.5  241.5     2.454    24.449
  -43.5  242.5     2.415    24.067
  -43.5  243.5     2.380    23.715
  -43.5  244.5     2.313    23.051
  -43.5  245.5     2.263    22.544
  -43.5  246.5     2.184    21.763
  -43.5  247.5     2.121    21.135
  -43.5  248.5     2.070    20.628
  -43.5  249.5     2.159    21.516
  -43.5  250.5     2.228    22.202
  -43.5  251.5     2.233    22.245
  -43.5  252.5     2.295    22.867
  -43.5  253.5     2.324    23.161
  -43.5  254.5     2.343    23.350
  -43.5  255.5     2.297    22.889
  -43.5  256.5     2.387    23.781
  -43.5  257.5     2.386    23.777
  -43.5  258.5     2.378    23.695
  -43.5  259.5     2.495    24.859
  -43.5  260.5     2.447    24.377
  -43.5  261.5     2.448    24.387
  -43.5  262.5     2.426    24.172
  -43.5  263.5     2.429    24.202
  -43.5  264.5     2.343    23.341
  -43.5  265.5     2.402    23.935
  -43.5  266.5     2.448    24.392
  -43.5  267.5     2.370    23.618
  -43.5  268.5     2.351    23.425
  -43.5  269.5     2.275    22.668
  -43.5  270.5     2.251    22.424
  -43.5  271.5     2.261    22.530
  -43.5  272.5     2.193    21.847
  -43.5  273.5     2.296    22.873
  -43.5  274.5     2.170    21.626
  -43.5  275.5     2.177    21.687
  -43.5  276.5     2.124    21.165
  -43.5  277.5     2.042    20.346
  -43.5  278.5     2.126    21.181
  -43.5  279.5     2.186    21.785
  -43.5  280.5     2.215    22.074
  -43.5  281.5     2.208    22.003
  -43.5  282.5     2.184    21.766
  -43.5  283.5     2.175    21.673
  -43.5  284.5     2.116    21.084
  -43.5  301.5     1.439    14.340
  -43.5  302.5     1.737    17.305
  -43.5  303.5     2.092    20.844
  -43.5  304.5     2.263    22.552
  -43.5  305.5     2.380    23.715
  -43.5  306.5     2.459    24.505
  -43.5  307.5     2.527    25.182
  -43.5  308.5     2.540    25.309
  -43.5  309.5     2.495    24.858
  -43.5  310.5     2.473    24.641
  -43.5  311.5     2.460    24.507
  -43.5  312.5     2.426    24.174
  -43.5  313.5     2.382    23.731
  -43.5  314.5     2.358    23.492
  -43.5  315.5     2.349    23.406
  -43.5  316.5     2.365    23.569
  -43.5  317.5     2.371    23.623
  -43.5  318.5     2.366    23.579
  -43.5  319.5     2.371    23.622
  -43.5  320.5     2.379    23.702
  -43.5  321.5     2.396    23.874
  -43.5  322.5     2.443    24.338
  -43.5  323.5     2.419    24.104
  -43.5  324.5     2.398    23.896
  -43.5  325.5     2.383    23.748
  -43.5  326.5     2.386    23.775
  -43.5  327.5     2.382    23.735
  -43.5  328.5     2.300    22.920
  -43.5  329.5     2.357    23.488
  -43.5  330.5     2.258    22.502
  -43.5  331.5     2.260    22.519
  -43.5  332.5     2.259    22.512
  -43.5  333.5     2.294    22.856
  -43.5  334.5     2.295    22.869
  -43.5  335.5     2.283    22.743
  -43.5  336.5     2.300    22.915
  -43.5  337.5     2.149    21.416
  -43.5  338.5     2.149    21.409
  -43.5  339.5     2.038    20.303
  -43.5  340.5     2.049    20.412
  -43.5  341.5     2.039    20.321
  -43.5  342.5     1.986    19.789
  -43.5  343.5     1.949    19.424
  -43.5  344.5     2.027    20.197
  -43.5  345.5     1.846    18.397
  -43.5  346.5     1.867    18.607
  -43.5  347.5     2.016    20.090
  -43.5  348.5     2.119    21.110
  -43.5  349.5     2.135    21.276
  -43.5  350.5     2.136    21.287
  -43.5  351.5     2.142    21.343
  -43.5  352.5     2.137    21.292
  -43.5  353.5     2.176    21.677
  -43.5  354.5     2.186    21.784
  -43.5  355.5     2.186    21.779
  -43.5  356.5     2.210    22.020
  -43.5  357.5     2.202    21.939
  -43.5  358.5     2.153    21.451
  -43.5  359.5     2.201    21.934
  -42.5    0.5     1.885    19.138
  -42.5    1.5     1.918    19.476
  -42.5    2.5     2.332    23.678
  -42.5    3.5     2.329    23.646
  -42.5    4.5     2.321    23.563
  -42.5    5.5     2.337    23.727
  -42.5    6.5     2.355    23.908
  -42.5    7.5     2.349    23.852
  -42.5    8.5     2.371    24.068
  -42.5    9.5     2.344    23.795
  -42.5   10.5     2.368    24.045
  -42.5   11.5     2.346    23.815
  -42.5   12.5     2.376    24.123
  -42.5   13.5     2.374    24.101
  -42.5   14.5     2.434    24.710
  -42.5   15.5     2.426    24.629
  -42.5   16.5     2.391    24.269
  -42.5   17.5     2.354    23.902
  -42.5   18.5     2.355    23.904
  -42.5   19.5     2.403    24.393
  -42.5   20.5     2.495    25.326
  -42.5   21.5     2.556    25.945
  -42.5   22.5     2.473    25.103
  -42.5   23.5     2.454    24.912
  -42.5   24.5     2.330    23.654
  -42.5   25.5     2.351    23.866
  -42.5   26.5     2.447    24.843
  -42.5   27.5     2.509    25.470
  -42.5   28.5     2.502    25.404
  -42.5   29.5     2.494    25.324
  -42.5   30.5     2.481    25.187
  -42.5   31.5     2.478    25.161
  -42.5   32.5     2.501    25.387
  -42.5   33.5     2.463    25.005
  -42.5   34.5     2.430    24.673
  -42.5   35.5     2.273    23.077
  -42.5   36.5     2.369    24.049
  -42.5   37.5     2.267    23.010
  -42.5   38.5     2.147    21.795
  -42.5   39.5     2.012    20.431
  -42.5   40.5     1.938    19.675
  -42.5   41.5     1.625    16.492
  -42.5   42.5     2.472    25.094
  -42.5   43.5     2.120    21.524
  -42.5   44.5     2.074    21.057
  -42.5   45.5     2.103    21.354
  -42.5   46.5     1.971    20.006
  -42.5   47.5     1.986    20.160
  -42.5   48.5     2.008    20.390
  -42.5   49.5     1.999    20.298
  -42.5   50.5     1.962    19.921
  -42.5   51.5     2.096    21.275
  -42.5   52.5     2.134    21.668
  -42.5   53.5     2.262    22.968
  -42.5   54.5     2.416    24.526
  -42.5   55.5     2.464    25.019
  -42.5   56.5     2.619    26.584
  -42.5   57.5     2.665    27.051
  -42.5   58.5     2.706    27.469
  -42.5   59.5     2.745    27.866
  -42.5   60.5     2.756    27.984
  -42.5   61.5     2.793    28.354
  -42.5   62.5     2.803    28.458
  -42.5   63.5     2.793    28.353
  -42.5   64.5     2.803    28.460
  -42.5   65.5     2.778    28.202
  -42.5   66.5     2.685    27.262
  -42.5   67.5     2.650    26.902
  -42.5   68.5     2.618    26.581
  -42.5   69.5     2.598    26.377
  -42.5   70.5     2.580    26.188
  -42.5   71.5     2.557    25.963
  -42.5   72.5     2.526    25.645
  -42.5   73.5     2.519    25.576
  -42.5   74.5     2.309    23.444
  -42.5   75.5     2.311    23.461
  -42.5   76.5     2.323    23.579
  -42.5   77.5     2.296    23.310
  -42.5   78.5     2.302    23.369
  -42.5   80.5     2.296    23.305
  -42.5   81.5     2.203    22.364
  -42.5   82.5     2.192    22.256
  -42.5   83.5     2.171    22.044
  -42.5   84.5     2.181    22.137
  -42.5   85.5     2.191    22.242
  -42.5   86.5     2.196    22.296
  -42.5   87.5     2.198    22.312
  -42.5   88.5     2.195    22.285
  -42.5   89.5     2.190    22.231
  -42.5   90.5     2.181    22.144
  -42.5   91.5     2.174    22.073
  -42.5   92.5     2.176    22.096
  -42.5   93.5     2.203    22.368
  -42.5   94.5     2.335    23.707
  -42.5   95.5     2.254    22.881
  -42.5   96.5     2.336    23.718
  -42.5   97.5     2.346    23.814
  -42.5   98.5     2.391    24.272
  -42.5   99.5     2.450    24.874
  -42.5  100.5     2.511    25.488
  -42.5  101.5     2.552    25.911
  -42.5  102.5     2.573    26.121
  -42.5  103.5     2.562    26.014
  -42.5  104.5     2.575    26.146
  -42.5  105.5     2.578    26.173
  -42.5  106.5     2.604    26.437
  -42.5  107.5     2.617    26.564
  -42.5  108.5     2.646    26.860
  -42.5  109.5     2.665    27.052
  -42.5  110.5     2.650    26.900
  -42.5  111.5     2.612    26.518
  -42.5  112.5     2.615    26.547
  -42.5  113.5     2.633    26.727
  -42.5  114.5     2.638    26.777
  -42.5  115.5     2.650    26.900
  -42.5  116.5     2.690    27.311
  -42.5  117.5     2.707    27.483
  -42.5  118.5     2.718    27.593
  -42.5  119.5     2.758    28.000
  -42.5  120.5     2.737    27.787
  -42.5  121.5     2.737    27.791
  -42.5  122.5     2.737    27.783
  -42.5  123.5     2.721    27.628
  -42.5  124.5     2.705    27.463
  -42.5  125.5     2.720    27.610
  -42.5  126.5     2.704    27.453
  -42.5  127.5     2.763    28.050
  -42.5  128.5     2.722    27.631
  -42.5  129.5     2.745    27.871
  -42.5  130.5     2.772    28.144
  -42.5  131.5     2.776    28.186
  -42.5  132.5     2.760    28.024
  -42.5  133.5     2.779    28.211
  -42.5  134.5     2.765    28.067
  -42.5  135.5     2.760    28.025
  -42.5  136.5     2.749    27.911
  -42.5  137.5     2.742    27.842
  -42.5  138.5     2.730    27.719
  -42.5  139.5     2.743    27.848
  -42.5  140.5     2.776    28.179
  -42.5  141.5     2.769    28.111
  -42.5  142.5     2.759    28.014
  -42.5  143.5     2.707    27.477
  -42.5  144.5     1.956    19.861
  -42.5  149.5     2.508    25.458
  -42.5  150.5     2.731    27.726
  -42.5  151.5     2.764    28.061
  -42.5  152.5     2.772    28.147
  -42.5  153.5     2.779    28.217
  -42.5  154.5     2.768    28.097
  -42.5  155.5     2.734    27.755
  -42.5  156.5     2.774    28.165
  -42.5  157.5     2.783    28.251
  -42.5  158.5     2.770    28.123
  -42.5  159.5     2.833    28.759
  -42.5  160.5     2.834    28.773
  -42.5  161.5     2.817    28.599
  -42.5  162.5     2.775    28.177
  -42.5  163.5     2.729    27.708
  -42.5  164.5     2.619    26.591
  -42.5  165.5     2.792    28.349
  -42.5  166.5     2.467    25.046
  -42.5  167.5     1.776    18.032
  -42.5  181.5     1.714    17.396
  -42.5  182.5     1.557    15.807
  -42.5  183.5     1.910    19.395
  -42.5  184.5     1.881    19.092
  -42.5  185.5     1.850    18.781
  -42.5  186.5     1.864    18.927
  -42.5  187.5     1.647    16.718
  -42.5  188.5     1.642    16.673
  -42.5  189.5     1.877    19.052
  -42.5  190.5     2.222    22.561
  -42.5  191.5     2.359    23.945
  -42.5  192.5     2.758    27.998
  -42.5  193.5     2.842    28.852
  -42.5  194.5     2.833    28.766
  -42.5  195.5     2.836    28.788
  -42.5  196.5     2.846    28.897
  -42.5  197.5     2.838    28.810
  -42.5  198.5     2.823    28.656
  -42.5  199.5     2.814    28.569
  -42.5  200.5     2.803    28.455
  -42.5  201.5     2.791    28.331
  -42.5  202.5     2.795    28.371
  -42.5  203.5     2.775    28.175
  -42.5  204.5     2.804    28.466
  -42.5  205.5     2.798    28.403
  -42.5  206.5     2.803    28.458
  -42.5  207.5     2.825    28.684
  -42.5  208.5     2.829    28.716
  -42.5  209.5     2.818    28.614
  -42.5  210.5     2.820    28.625
  -42.5  211.5     2.835    28.778
  -42.5  212.5     2.834    28.773
  -42.5  213.5     2.843    28.861
  -42.5  214.5     2.842    28.851
  -42.5  215.5     2.852    28.957
  -42.5  216.5     2.847    28.902
  -42.5  217.5     2.846    28.889
  -42.5  218.5     2.841    28.840
  -42.5  219.5     2.858    29.016
  -42.5  220.5     2.837    28.802
  -42.5  221.5     2.813    28.556
  -42.5  222.5     2.775    28.174
  -42.5  223.5     2.765    28.071
  -42.5  224.5     2.756    27.983
  -42.5  225.5     2.737    27.786
  -42.5  226.5     2.729    27.702
  -42.5  227.5     2.722    27.634
  -42.5  228.5     2.710    27.509
  -42.5  229.5     2.694    27.351
  -42.5  230.5     2.671    27.115
  -42.5  231.5     2.655    26.958
  -42.5  232.5     2.642    26.824
  -42.5  233.5     2.625    26.654
  -42.5  234.5     2.610    26.501
  -42.5  235.5     2.569    26.082
  -42.5  236.5     2.551    25.898
  -42.5  237.5     2.528    25.666
  -42.5  238.5     2.494    25.317
  -42.5  239.5     2.495    25.331
  -42.5  240.5     2.473    25.106
  -42.5  241.5     2.473    25.108
  -42.5  242.5     2.437    24.740
  -42.5  243.5     2.401    24.378
  -42.5  244.5     2.347    23.824
  -42.5  245.5     2.278    23.123
  -42.5  246.5     2.222    22.555
  -42.5  247.5     2.139    21.714
  -42.5  248.5     1.958    19.878
  -42.5  249.5     2.188    22.217
  -42.5  250.5     2.255    22.889
  -42.5  251.5     2.357    23.924
  -42.5  252.5     2.354    23.896
  -42.5  253.5     2.346    23.820
  -42.5  254.5     2.369    24.050
  -42.5  255.5     2.417    24.540
  -42.5  256.5     2.414    24.508
  -42.5  257.5     2.413    24.501
  -42.5  258.5     2.453    24.907
  -42.5  259.5     2.464    25.010
  -42.5  260.5     2.511    25.487
  -42.5  261.5     2.476    25.132
  -42.5  262.5     2.432    24.687
  -42.5  263.5     2.437    24.738
  -42.5  264.5     2.472    25.101
  -42.5  265.5     2.413    24.501
  -42.5  266.5     2.370    24.066
  -42.5  267.5     2.341    23.767
  -42.5  268.5     2.279    23.135
  -42.5  269.5     2.233    22.667
  -42.5  270.5     2.241    22.753
  -42.5  271.5     2.267    23.010
  -42.5  272.5     2.194    22.275
  -42.5  273.5     2.199    22.323
  -42.5  274.5     2.190    22.232
  -42.5  275.5     2.339    23.747
  -42.5  276.5     2.076    21.073
  -42.5  277.5     2.199    22.327
  -42.5  278.5     2.250    22.846
  -42.5  279.5     2.227    22.607
  -42.5  280.5     2.222    22.556
  -42.5  281.5     2.218    22.515
  -42.5  282.5     2.213    22.467
  -42.5  283.5     2.235    22.693
  -42.5  284.5     2.311    23.461
  -42.5  302.5     1.449    14.711
  -42.5  303.5     1.844    18.722
  -42.5  304.5     2.193    22.264
  -42.5  305.5     2.386    24.223
  -42.5  306.5     2.463    25.010
  -42.5  307.5     2.541    25.798
  -42.5  308.5     2.559    25.976
  -42.5  309.5     2.576    26.154
  -42.5  310.5     2.587    26.268
  -42.5  311.5     2.543    25.816
  -42.5  312.5     2.475    25.125
  -42.5  313.5     2.421    24.574
  -42.5  314.5     2.392    24.287
  -42.5  315.5     2.397    24.333
  -42.5  316.5     2.420    24.573
  -42.5  317.5     2.425    24.615
  -42.5  318.5     2.417    24.540
  -42.5  319.5     2.415    24.520
  -42.5  320.5     2.419    24.558
  -42.5  321.5     2.421    24.574
  -42.5  322.5     2.438    24.749
  -42.5  323.5     2.441    24.786
  -42.5  324.5     2.420    24.567
  -42.5  325.5     2.394    24.308
  -42.5  326.5     2.440    24.770
  -42.5  327.5     2.434    24.706
  -42.5  328.5     2.283    23.173
  -42.5  329.5     2.259    22.931
  -42.5  330.5     2.280    23.146
  -42.5  331.5     2.296    23.306
  -42.5  332.5     2.304    23.389
  -42.5  333.5     2.313    23.484
  -42.5  334.5     2.299    23.339
  -42.5  335.5     2.287    23.216
  -42.5  336.5     2.289    23.234
  -42.5  337.5     2.200    22.331
  -42.5  338.5     2.101    21.332
  -42.5  339.5     2.101    21.331
  -42.5  340.5     2.115    21.475
  -42.5  341.5     2.043    20.739
  -42.5  342.5     1.903    19.322
  -42.5  343.5     1.899    19.281
  -42.5  344.5     1.899    19.275
  -42.5  345.5     1.894    19.227
  -42.5  346.5     1.980    20.104
  -42.5  347.5     2.079    21.104
  -42.5  348.5     2.080    21.113
  -42.5  349.5     2.146    21.787
  -42.5  350.5     2.178    22.116
  -42.5  351.5     2.183    22.165
  -42.5  352.5     2.185    22.187
  -42.5  353.5     2.246    22.801
  -42.5  354.5     2.301    23.356
  -42.5  355.5     2.304    23.391
  -42.5  356.5     2.312    23.473
  -42.5  357.5     2.311    23.460
  -42.5  358.5     2.062    20.936
  -42.5  359.5     2.223    22.568
  -41.5    0.5     2.111    21.851
  -41.5    1.5     2.225    23.035
  -41.5    2.5     2.366    24.490
  -41.5    3.5     2.391    24.745
  -41.5    4.5     2.445    25.311
  -41.5    5.5     2.459    25.458
  -41.5    6.5     2.439    25.243
  -41.5    7.5     2.410    24.944
  -41.5    8.5     2.444    25.299
  -41.5    9.5     2.381    24.649
  -41.5   10.5     2.425    25.104
  -41.5   11.5     2.394    24.784
  -41.5   12.5     2.286    23.667
  -41.5   13.5     2.419    25.038
  -41.5   14.5     2.452    25.382
  -41.5   15.5     2.548    26.371
  -41.5   16.5     2.372    24.555
  -41.5   17.5     2.405    24.896
  -41.5   18.5     2.406    24.908
  -41.5   19.5     2.468    25.546
  -41.5   20.5     2.569    26.596
  -41.5   21.5     2.646    27.394
  -41.5   22.5     2.655    27.486
  -41.5   23.5     2.644    27.368
  -41.5   24.5     2.290    23.703
  -41.5   25.5     2.115    21.888
  -41.5   26.5     2.144    22.190
  -41.5   27.5     2.138    22.129
  -41.5   28.5     2.432    25.176
  -41.5   29.5     2.567    26.570
  -41.5   30.5     2.571    26.612
  -41.5   31.5     2.557    26.468
  -41.5   32.5     2.561    26.508
  -41.5   33.5     2.527    26.152
  -41.5   34.5     2.549    26.386
  -41.5   35.5     2.467    25.537
  -41.5   36.5     2.403    24.870
  -41.5   37.5     2.363    24.462
  -41.5   38.5     2.363    24.462
  -41.5   39.5     2.247    23.264
  -41.5   40.5     1.989    20.586
  -41.5   41.5     1.704    17.643
  -41.5   42.5     2.125    21.998
  -41.5   43.5     2.049    21.204
  -41.5   44.5     2.135    22.103
  -41.5   45.5     2.283    23.632
  -41.5   46.5     2.259    23.381
  -41.5   47.5     2.260    23.392
  -41.5   48.5     2.151    22.261
  -41.5   49.5     2.209    22.865
  -41.5   50.5     2.242    23.211
  -41.5   51.5     2.358    24.405
  -41.5   52.5     2.395    24.795
  -41.5   53.5     2.420    25.046
  -41.5   54.5     2.571    26.612
  -41.5   55.5     2.629    27.213
  -41.5   56.5     2.754    28.503
  -41.5   57.5     2.784    28.815
  -41.5   58.5     2.814    29.127
  -41.5   59.5     2.850    29.498
  -41.5   60.5     2.863    29.632
  -41.5   61.5     2.908    30.101
  -41.5   62.5     2.928    30.304
  -41.5   63.5     2.917    30.194
  -41.5   64.5     2.898    29.996
  -41.5   65.5     2.854    29.544
  -41.5   66.5     2.795    28.935
  -41.5   67.5     2.778    28.753
  -41.5   68.5     2.748    28.443
  -41.5   69.5     2.705    27.996
  -41.5   70.5     2.691    27.858
  -41.5   71.5     2.648    27.412
  -41.5   72.5     2.633    27.251
  -41.5   73.5     2.600    26.915
  -41.5   74.5     2.483    25.706
  -41.5   75.5     2.424    25.090
  -41.5   76.5     2.371    24.546
  -41.5   79.5     2.195    22.719
  -41.5   80.5     2.198    22.750
  -41.5   81.5     2.259    23.381
  -41.5   82.5     2.240    23.188
  -41.5   83.5     2.220    22.981
  -41.5   84.5     2.229    23.071
  -41.5   85.5     2.240    23.186
  -41.5   86.5     2.247    23.257
  -41.5   87.5     2.251    23.299
  -41.5   88.5     2.252    23.307
  -41.5   89.5     2.247    23.258
  -41.5   90.5     2.241    23.201
  -41.5   91.5     2.286    23.659
  -41.5   92.5     2.305    23.857
  -41.5   93.5     2.312    23.926
  -41.5   94.5     2.344    24.264
  -41.5   95.5     2.399    24.828
  -41.5   96.5     2.425    25.104
  -41.5   97.5     2.453    25.395
  -41.5   98.5     2.491    25.787
  -41.5   99.5     2.555    26.441
  -41.5  100.5     2.568    26.579
  -41.5  101.5     2.599    26.897
  -41.5  102.5     2.630    27.223
  -41.5  103.5     2.646    27.385
  -41.5  104.5     2.611    27.024
  -41.5  105.5     2.683    27.767
  -41.5  106.5     2.651    27.443
  -41.5  107.5     2.681    27.747
  -41.5  108.5     2.688    27.820
  -41.5  109.5     2.704    27.984
  -41.5  110.5     2.673    27.671
  -41.5  111.5     2.654    27.469
  -41.5  112.5     2.654    27.470
  -41.5  113.5     2.648    27.414
  -41.5  114.5     2.649    27.424
  -41.5  115.5     2.669    27.624
  -41.5  116.5     2.708    28.031
  -41.5  117.5     2.731    28.264
  -41.5  118.5     2.765    28.616
  -41.5  119.5     2.781    28.781
  -41.5  120.5     2.767    28.645
  -41.5  121.5     2.760    28.573
  -41.5  122.5     2.742    28.378
  -41.5  123.5     2.728    28.233
  -41.5  124.5     2.728    28.242
  -41.5  125.5     2.730    28.258
  -41.5  126.5     2.710    28.053
  -41.5  127.5     2.767    28.644
  -41.5  128.5     2.761    28.579
  -41.5  129.5     2.797    28.948
  -41.5  130.5     2.809    29.079
  -41.5  131.5     2.776    28.729
  -41.5  132.5     2.774    28.711
  -41.5  133.5     2.776    28.730
  -41.5  134.5     2.779    28.760
  -41.5  135.5     2.777    28.748
  -41.5  136.5     2.759    28.558
  -41.5  137.5     2.754    28.505
  -41.5  138.5     2.764    28.614
  -41.5  139.5     2.801    28.989
